"","POINT_X","POINT_Y","ORC_0_20cm","CLY_0_20cm","ID","ORCDRC_sd1_M_rwanda","ORCDRC_sd2_M_rwanda","ORCDRC_sd3_M_rwanda","CLYPPT_sd1_M_rwanda","CLYPPT_sd2_M_rwanda","CLYPPT_sd3_M_rwanda"
"1338",29.065403,-1.987813,43.6,24.9,"ID1338",51,43,33,23,25,28
"1339",29.510171,-2.018695,43.6,26.8,"ID1339",51,43,33,25,27,29
"1340",29.348718,-2.325013,43.6,25.2,"ID1340",51,43,33,24,25,28
"1341",29.943821,-2.08484,43.6,28.9,"ID1341",51,43,33,27,29,32
"1342",29.939103,-2.616069,43.6,30.9,"ID1342",51,43,33,29,31,34
"1343",29.97028,-2.243702,43.6,30.9,"ID1343",51,43,33,29,31,34
"1344",29.953134,-2.385658,43.6,31.9,"ID1344",51,43,33,30,32,35
"1345",29.939385,-2.371976,43.6,31.2,"ID1345",51,43,33,30,31,34
"1346",29.893025,-1.512537,114,29.9,"ID1346",134,113,86,28,30,33
"1347",29.379482,-1.504079,70.9,14,"ID1347",83,70,53,13,14,16
"1348",29.637119,-1.37328,70.9,26.8,"ID1348",83,70,53,25,27,29
"1349",29.244249,-1.558295,71,13.8,"ID1349",83,70,54,12,14,16
"1350",29.297197,-1.240977,98.3,22.8,"ID1350",115,97,74,21,23,25
"1351",29.801323,-1.184761,27.4,26.9,"ID1351",32,27,21,25,27,30
"1352",29.980836,-1.844744,27.3,24.8,"ID1352",32,27,20,23,25,27
"1353",29.411436,-2.183933,27.4,24.8,"ID1353",32,27,21,23,25,27
"1354",29.510173,-2.039658,27.4,24.9,"ID1354",32,27,21,23,25,28
"1355",29.736799,-1.917161,27.3,26.2,"ID1355",32,27,20,25,26,29
"1356",29.595011,-2.481306,27.4,24.8,"ID1356",32,27,21,23,25,27
"1357",29.971679,-1.231977,27.4,34.5,"ID1357",32,27,21,32,35,37
"1358",29.573332,-2.039426,27.3,24.8,"ID1358",32,27,20,23,25,27
"1359",29.97318,-1.270438,27.4,34.1,"ID1359",32,27,21,32,34,38
"1360",29.712235,-1.161533,27.4,28.8,"ID1360",32,27,21,27,29,31
"1361",29.859665,-1.734336,27.4,23.8,"ID1361",32,27,21,22,24,26
"1362",29.438838,-2.431367,27.3,24.8,"ID1362",32,27,20,23,25,27
"1363",29.715099,-2.345546,27.3,25.8,"ID1363",32,27,20,24,26,28
"1364",29.852791,-1.782372,27.4,23.8,"ID1364",32,27,21,22,24,26
"1365",29.72134,-2.285869,27.4,24.8,"ID1365",32,27,21,23,25,27
"1366",29.526988,-2.349631,27.4,25.2,"ID1366",32,27,21,24,25,28
"1367",28.980363,-1.816283,27.4,25.8,"ID1367",32,27,21,24,26,28
"1368",29.203332,-2.208794,27.4,24.9,"ID1368",32,27,21,23,25,28
"1369",29.656932,-2.60386,27.4,27.9,"ID1369",32,27,21,26,28,31
"1370",29.232968,-2.690555,27.4,28.8,"ID1370",32,27,21,27,29,31
"1371",29.945269,-2.823593,27.4,34.9,"ID1371",32,27,21,33,35,38
"1372",29.26962,-2.357596,27.4,25.9,"ID1372",32,27,21,24,26,29
"1373",29.686052,-1.119,27.3,30.8,"ID1373",32,27,20,29,31,33
"1374",29.574139,-2.428759,27.4,24.8,"ID1374",32,27,21,23,25,27
"1375",29.620355,-1.252566,27.3,30.8,"ID1375",32,27,20,29,31,33
"1376",29.942499,-1.050262,27.4,32.2,"ID1376",32,27,21,31,32,35
"1377",29.446906,-2.232794,27.4,21.8,"ID1377",32,27,21,20,22,24
"1378",29.818269,-1.81683,27.3,24.8,"ID1378",32,27,20,23,25,27
"1379",29.614587,-2.769482,27.4,27.8,"ID1379",32,27,21,26,28,30
"1380",28.954108,-1.115358,27.4,29.8,"ID1380",32,27,21,28,30,32
"1381",29.17563,-1.056456,27.4,26.8,"ID1381",32,27,21,25,27,29
"1382",29.545133,-2.773162,27.4,32.9,"ID1382",32,27,21,31,33,36
"1383",29.045996,-2.47805,27.3,29.8,"ID1383",32,27,20,28,30,32
"1384",29.750968,-1.159911,27.3,26.5,"ID1384",32,27,20,24,27,29
"1385",29.620628,-2.601163,27.4,27.8,"ID1385",32,27,21,26,28,30
"1386",29.006786,-1.698042,27.4,30.8,"ID1386",32,27,21,29,31,33
"1387",29.008534,-2.496386,27.4,34.8,"ID1387",32,27,21,33,35,37
"1388",29.178801,-2.691903,27.4,26.9,"ID1388",32,27,21,25,27,30
"1389",29.364081,-1.994534,27.4,22.9,"ID1389",32,27,21,21,23,26
"1390",28.927767,-2.433887,27.3,31.9,"ID1390",32,27,20,30,32,35
"1391",28.930569,-1.748521,27.4,25.2,"ID1391",32,27,21,24,25,28
"1392",28.865283,-2.2861,27.4,38.4,"ID1392",32,27,21,37,38,42
"1393",29.521613,-2.744118,27.4,33.5,"ID1393",32,27,21,31,34,36
"1394",29.032556,-2.485607,27.4,29.9,"ID1394",32,27,21,28,30,33
"1395",29.970606,-1.479212,27.4,24.9,"ID1395",32,27,21,23,25,28
"1396",29.079829,-1.285995,27.4,31.9,"ID1396",32,27,21,30,32,35
"1397",28.923818,-2.545591,27.3,32.9,"ID1397",32,27,20,31,33,36
"1398",29.995444,-1.76535,27.4,22.8,"ID1398",32,27,21,21,23,25
"1399",29.901478,-1.666272,27.4,22.9,"ID1399",32,27,21,21,23,26
"1400",29.969824,-1.09703,27.4,32.8,"ID1400",32,27,21,31,33,35
"1401",29.867455,-1.610783,27.4,22.9,"ID1401",32,27,21,21,23,26
"1402",29.968212,-1.544064,27.4,23.9,"ID1402",32,27,21,22,24,27
"1403",29.778163,-1.588353,27.3,23.8,"ID1403",32,27,20,22,24,26
"1404",29.963779,-1.510761,27.3,23.9,"ID1404",32,27,20,22,24,27
"1405",29.542432,-1.909204,27.4,25.2,"ID1405",32,27,21,24,25,28
"1406",28.925104,-2.832573,27.4,28.8,"ID1406",32,27,21,27,29,31
"1407",29.60118,-2.820863,27.4,34.7,"ID1407",32,27,21,32,35,38
"1408",29.505094,-1.816182,27.4,25.8,"ID1408",32,27,21,24,26,28
"1409",29.534279,-2.650547,27.4,33.8,"ID1409",32,27,21,32,34,36
"1410",29.992469,-1.442966,27.3,23.9,"ID1410",32,27,20,22,24,27
"1411",29.988364,-1.683465,27.4,23.9,"ID1411",32,27,21,22,24,27
"1412",29.521114,-2.074918,27.4,26.9,"ID1412",32,27,21,25,27,30
"1413",28.920405,-1.795336,27.4,26.8,"ID1413",32,27,21,25,27,29
"1414",29.550912,-2.608728,27.4,33.5,"ID1414",32,27,21,31,34,36
"1415",29.555418,-2.699525,27.4,33.9,"ID1415",32,27,21,32,34,37
"1416",29.55178,-1.947173,27.4,25.2,"ID1416",32,27,21,24,25,28
"1417",29.658772,-2.397768,27.4,24.8,"ID1417",32,27,21,23,25,27
"1418",29.657671,-2.111666,27.4,24.8,"ID1418",32,27,21,23,25,27
"1419",29.673748,-1.977101,27.4,23.9,"ID1419",32,27,21,22,24,27
"1420",29.706941,-2.363468,27.3,25.9,"ID1420",32,27,20,24,26,29
"1421",29.685078,-1.87647,27.3,24.2,"ID1421",32,27,20,23,24,27
"1422",29.764924,-1.919807,27.3,24.8,"ID1422",32,27,20,23,25,27
"1423",29.655037,-2.442792,27.4,25.2,"ID1423",32,27,21,24,25,28
"1424",29.434204,-1.179046,27.3,38.5,"ID1424",32,27,20,36,39,41
"1425",29.686888,-1.734996,27.4,23.9,"ID1425",32,27,21,22,24,27
"1426",29.902852,-1.090044,27.4,32.9,"ID1426",32,27,21,31,33,36
"1427",29.495186,-2.490165,27.3,24.9,"ID1427",32,27,20,23,25,28
"1428",29.527469,-2.797057,27.4,24.8,"ID1428",32,27,21,23,25,27
"1429",29.84409,-1.663944,27.4,24.8,"ID1429",32,27,21,23,25,27
"1430",29.791496,-1.650179,27.4,24.8,"ID1430",32,27,21,23,25,27
"1431",29.511739,-2.421008,27.4,24.9,"ID1431",32,27,21,23,25,28
"1432",29.4255,-2.403954,27.4,24.9,"ID1432",32,27,21,23,25,28
"1433",29.49174,-2.806461,27.3,25.9,"ID1433",32,27,20,24,26,29
"1434",29.759302,-1.883362,27.4,24.8,"ID1434",32,27,21,23,25,27
"1435",29.71817,-1.677575,27.3,21.9,"ID1435",32,27,20,20,22,25
"1436",29.456199,-2.755799,27.3,25.2,"ID1436",32,27,20,24,25,28
"1437",29.651306,-2.329882,27.4,25.8,"ID1437",32,27,21,24,26,28
"1438",29.531372,-2.556043,27.3,25.2,"ID1438",32,27,20,24,25,28
"1439",29.361238,-1.322578,54.7,20.9,"ID1439",64,54,41,19,21,24
"1440",29.879104,-1.565439,27.3,23.8,"ID1440",32,27,20,22,24,26
"1441",29.553326,-1.909514,27.4,26.8,"ID1441",32,27,21,25,27,29
"1442",29.485404,-2.628165,27.4,24.9,"ID1442",32,27,21,23,25,28
"1443",29.577317,-2.351936,27.4,25.2,"ID1443",32,27,21,24,25,28
"1444",29.507614,-1.826068,27.3,25.2,"ID1444",32,27,20,24,25,28
"1445",29.530923,-1.930304,27.3,25.8,"ID1445",32,27,20,24,26,28
"1446",29.475107,-2.073739,27.4,24.2,"ID1446",32,27,21,23,24,27
"1447",29.513449,-2.768606,27.3,24.8,"ID1447",32,27,20,23,25,27
"1448",29.272601,-1.245225,54.7,22.2,"ID1448",64,54,41,21,22,25
"1449",29.36742,-1.217494,82.1,23.8,"ID1449",96,81,62,22,24,26
"1450",29.627079,-1.673731,27.3,25.9,"ID1450",32,27,20,24,26,29
"1451",29.495613,-2.688383,27.4,25.8,"ID1451",32,27,21,24,26,28
"1452",29.691406,-1.912592,27.3,24.9,"ID1452",32,27,20,23,25,28
"1453",29.676284,-1.904713,27.3,25.9,"ID1453",32,27,20,24,26,29
"1454",29.723188,-1.688883,27.4,22.8,"ID1454",32,27,21,21,23,25
"1455",29.482701,-1.783541,27.3,24.9,"ID1455",32,27,20,23,25,28
"1456",29.17075,-2.605714,27.4,23.8,"ID1456",32,27,21,22,24,26
"1457",29.682292,-1.950749,27.4,23.2,"ID1457",32,27,21,22,23,26
"1458",28.873082,-2.616966,27.4,37.9,"ID1458",32,27,21,36,38,41
"1459",29.756141,-1.958508,27.3,25.8,"ID1459",32,27,20,24,26,28
"1460",28.942064,-2.684167,27.4,26.9,"ID1460",32,27,21,25,27,30
"1461",28.932736,-2.676623,27.4,26.9,"ID1461",32,27,21,25,27,30
"1462",29.359615,-1.981294,27.4,24.8,"ID1462",32,27,21,23,25,27
"1463",29.781227,-1.80536,27.4,27.5,"ID1463",32,27,21,25,28,30
"1464",28.89559,-2.647372,27.3,31.9,"ID1464",32,27,20,30,32,35
"1465",29.940836,-2.83747,27.4,31.8,"ID1465",32,27,21,30,32,34
"1466",29.328346,-2.235269,27.4,24.2,"ID1466",32,27,21,23,24,27
"1467",29.477403,-2.585437,27.4,23.2,"ID1467",32,27,21,22,23,26
"1468",29.450148,-2.0477,27.3,24.2,"ID1468",32,27,20,23,24,27
"1469",29.259683,-2.312147,27.3,26.2,"ID1469",32,27,20,25,26,29
"1470",29.752792,-1.977081,27.4,25.5,"ID1470",32,27,21,23,26,28
"1471",29.603979,-2.585027,27.4,25.8,"ID1471",32,27,21,24,26,28
"1472",29.66785,-1.706376,27.4,24.8,"ID1472",32,27,21,23,25,27
"1473",29.638441,-1.684753,27.3,25.9,"ID1473",32,27,20,24,26,29
"1474",28.964209,-1.673841,27.4,26.9,"ID1474",32,27,21,25,27,30
"1475",29.097273,-2.122339,27.4,20.9,"ID1475",32,27,21,19,21,24
"1476",28.958276,-1.778347,27.4,25.9,"ID1476",32,27,21,24,26,29
"1477",29.675014,-1.693707,27.4,24.9,"ID1477",32,27,21,23,25,28
"1478",29.543743,-2.392059,27.4,24.8,"ID1478",32,27,21,23,25,27
"1479",29.53735,-2.536293,27.4,23.9,"ID1479",32,27,21,22,24,27
"1480",29.479961,-1.894082,27.4,24.9,"ID1480",32,27,21,23,25,28
"1481",29.605095,-2.377994,27.3,24.6,"ID1481",32,27,20,23,25,26
"1482",29.607991,-2.407977,27.4,25.2,"ID1482",32,27,21,24,25,28
"1483",29.470331,-1.905913,27.4,26.2,"ID1483",32,27,21,25,26,29
"1484",29.695954,-1.503639,27.3,24.8,"ID1484",32,27,20,23,25,27
"1485",29.74653,-1.996508,27.4,24.9,"ID1485",32,27,21,23,25,28
"1486",29.810219,-1.723759,27.4,23.9,"ID1486",32,27,21,22,24,27
"1487",29.244084,-2.298493,27.4,24.9,"ID1487",32,27,21,23,25,28
"1488",29.878261,-1.892741,27.4,25.5,"ID1488",32,27,21,23,26,28
"1489",29.630373,-1.400381,82.1,12.8,"ID1489",96,81,62,11,13,15
"1490",29.750628,-1.856937,27.4,23.9,"ID1490",32,27,21,22,24,27
"1491",28.935879,-1.58714,27.4,25.9,"ID1491",32,27,21,24,26,29
"1492",29.736228,-1.236335,54.7,19.8,"ID1492",64,54,41,18,20,22
"1493",28.963105,-1.556812,27.4,26.9,"ID1493",32,27,21,25,27,30
"1494",29.433003,-1.3486,54.7,15,"ID1494",64,54,41,14,15,17
"1495",29.16298,-2.759692,27.4,27.9,"ID1495",32,27,21,26,28,31
"1496",29.76514,-1.69782,27.3,23.8,"ID1496",32,27,20,22,24,26
"1497",29.808311,-1.700658,27.3,23.9,"ID1497",32,27,20,22,24,27
"1498",29.921869,-1.435213,54.7,15.8,"ID1498",64,54,41,14,16,18
"1499",29.453749,-1.214026,54.7,17.6,"ID1499",64,54,41,16,18,19
"1500",29.604192,-2.44332,27.3,24.2,"ID1500",32,27,20,23,24,27
"1501",29.685862,-1.428735,54.7,13.8,"ID1501",64,54,41,12,14,16
"1502",29.615417,-2.491354,27.4,23.8,"ID1502",32,27,21,22,24,26
"1503",29.272853,-1.45859,54.7,15.2,"ID1503",64,54,41,14,15,18
"1504",29.489063,-1.734397,27.3,26.9,"ID1504",32,27,20,25,27,30
"1505",29.87451,-1.691087,27.4,23.8,"ID1505",32,27,21,22,24,26
"1506",28.961646,-1.583455,27.4,28.2,"ID1506",32,27,21,27,28,31
"1507",29.740199,-1.964326,27.4,24.8,"ID1507",32,27,21,23,25,27
"1508",29.832086,-1.793329,27.4,22.9,"ID1508",32,27,21,21,23,26
"1509",29.68143,-1.499618,54.7,12,"ID1509",64,54,41,11,12,14
"1510",28.946877,-1.603918,27.3,26.9,"ID1510",32,27,20,25,27,30
"1511",29.577721,-1.452278,54.8,14.2,"ID1511",64,54,42,13,14,17
"1512",29.379735,-1.370471,82.1,17.2,"ID1512",96,81,62,16,17,20
"1513",29.346421,-1.685538,54.7,11.9,"ID1513",64,54,41,11,12,13
"1514",29.29907,-1.697629,54.7,13,"ID1514",64,54,41,12,13,15
"1515",29.267232,-2.43816,54.7,22.8,"ID1515",64,54,41,21,23,25
"1516",29.608755,-1.306642,54.7,26.9,"ID1516",64,54,41,25,27,30
"1517",29.074464,-1.345279,54.7,16.2,"ID1517",64,54,41,15,16,19
"1518",29.296092,-2.453519,54.7,21.9,"ID1518",64,54,41,20,22,25
"1519",29.253695,-1.255617,54.7,22.9,"ID1519",64,54,41,21,23,26
"1520",29.381895,-1.470965,82.1,13.8,"ID1520",96,81,62,12,14,16
"1521",29.460876,-1.507131,121,10,"ID1521",141,119,91,9,10,12
"1522",29.915819,-1.543266,93.2,31.5,"ID1522",109,92,70,29,32,34
"1523",29.074052,-1.260393,65.9,15,"ID1523",77,65,50,14,15,17
"1524",29.522551,-1.497232,65.9,12.5,"ID1524",77,65,50,12,12,15
"1525",29.688224,-1.247973,65.9,20.8,"ID1525",77,65,50,19,21,23
"1526",29.023868,-1.205001,65.8,16.8,"ID1526",77,65,49,15,17,19
"1527",29.351498,-1.517487,65.9,12.8,"ID1527",77,65,50,11,13,15
"1528",29.317194,-2.644451,65.9,24.9,"ID1528",77,65,50,23,25,28
"1529",29.255114,-1.404027,65.8,16.2,"ID1529",77,65,49,15,16,19
"1530",29.268686,-1.382733,65.8,16.9,"ID1530",77,65,49,15,17,20
"1531",29.028015,-1.257316,65.8,16.8,"ID1531",77,65,49,15,17,19
"1532",29.403587,-2.781067,65.9,25.8,"ID1532",77,65,50,24,26,28
"1533",29.402924,-1.510042,104,13,"ID1533",122,103,79,12,13,15
"1534",29.885467,-1.47894,104,27.9,"ID1534",122,103,78,26,28,31
"1535",29.944683,-2.688652,38.5,29.5,"ID1535",45,38,29,27,30,32
"1536",29.236705,-1.191126,38.5,31.9,"ID1536",45,38,29,30,32,35
"1537",29.989676,-2.670229,38.5,28.8,"ID1537",45,38,29,27,29,31
"1538",29.677891,-1.604473,38.5,23.8,"ID1538",45,38,29,22,24,26
"1539",28.881424,-2.048834,38.5,28.9,"ID1539",45,38,29,27,29,32
"1540",28.921127,-1.429654,38.5,26.8,"ID1540",45,38,29,25,27,29
"1541",28.921765,-1.240436,38.5,26.9,"ID1541",45,38,29,25,27,30
"1542",29.204811,-2.465186,38.5,26.9,"ID1542",45,38,29,25,27,30
"1543",29.10283,-2.41548,38.5,25.9,"ID1543",45,38,29,24,26,29
"1544",29.53027,-1.172017,38.5,23.8,"ID1544",45,38,29,22,24,26
"1545",29.716132,-1.114495,38.5,29.5,"ID1545",45,38,29,27,30,32
"1546",29.005112,-1.316616,38.5,30.8,"ID1546",45,38,29,29,31,33
"1547",29.161703,-1.197834,38.5,31.9,"ID1547",45,38,29,30,32,35
"1548",28.943143,-2.453956,38.5,33.5,"ID1548",45,38,29,31,34,36
"1549",29.955824,-2.761782,38.5,28.2,"ID1549",45,38,29,27,28,31
"1550",29.048235,-2.061674,38.5,22.9,"ID1550",45,38,29,21,23,26
"1551",29.955373,-1.533517,38.5,24.9,"ID1551",45,38,29,23,25,28
"1552",29.799223,-1.39768,38.5,21.9,"ID1552",45,38,29,20,22,25
"1553",28.885357,-1.720925,38.5,27.9,"ID1553",45,38,29,26,28,31
"1554",29.398085,-1.196563,38.5,36.9,"ID1554",45,38,29,35,37,40
"1555",29.810258,-1.550018,38.5,20.9,"ID1555",45,38,29,19,21,24
"1556",29.373817,-1.863197,38.5,25.9,"ID1556",45,38,29,24,26,29
"1557",29.42394,-2.739142,38.5,23.9,"ID1557",45,38,29,22,24,27
"1558",28.909134,-1.841443,38.5,26.9,"ID1558",45,38,29,25,27,30
"1559",29.083297,-2.478436,38.5,26.9,"ID1559",45,38,29,25,27,30
"1560",28.956581,-1.531629,38.5,27.9,"ID1560",45,38,29,26,28,31
"1561",29.223904,-1.560554,77,14,"ID1561",90,76,58,13,14,16
"1562",29.269113,-1.69759,38.5,13,"ID1562",45,38,29,12,13,15
"1563",29.298282,-2.103437,38.5,22,"ID1563",45,38,29,21,22,24
"1564",29.552139,-1.616406,38.5,17,"ID1564",45,38,29,16,17,19
"1565",29.181418,-2.380476,38.5,24.8,"ID1565",45,38,29,23,25,27
"1566",29.218834,-2.485441,38.5,25.9,"ID1566",45,38,29,24,26,29
"1567",29.109356,-1.309638,38.5,30.8,"ID1567",45,38,29,29,31,33
"1568",29.357683,-1.462527,77,14.8,"ID1568",90,76,58,13,15,17
"1569",29.544202,-1.641678,38.5,15,"ID1569",45,38,29,14,15,17
"1570",29.246118,-2.507401,38.5,26.2,"ID1570",45,38,29,25,26,29
"1571",29.440552,-2.791732,38.5,24.9,"ID1571",45,38,29,23,25,28
"1572",29.393556,-2.506156,38.5,26.9,"ID1572",45,38,29,25,27,30
"1573",29.400953,-2.593205,38.5,26.9,"ID1573",45,38,29,25,27,30
"1574",29.319905,-2.291853,38.5,26.9,"ID1574",45,38,29,25,27,30
"1575",29.539592,-1.127808,38.5,25.9,"ID1575",45,38,29,24,26,29
"1576",29.413277,-2.635745,38.5,27.8,"ID1576",45,38,29,26,28,30
"1577",29.148275,-1.532348,77,15.6,"ID1577",90,76,58,14,16,17
"1578",29.302341,-1.814224,38.5,22.8,"ID1578",45,38,29,21,23,25
"1579",29.121997,-1.544752,77,21.9,"ID1579",90,76,58,20,22,25
"1580",29.114125,-1.485343,38.5,19.9,"ID1580",45,38,29,18,20,23
"1581",29.413349,-1.384315,77,15.8,"ID1581",90,76,58,14,16,18
"1582",29.042884,-2.110768,38.5,22.9,"ID1582",45,38,29,21,23,26
"1583",29.735953,-1.312985,38.5,26.9,"ID1583",45,38,29,25,27,30
"1584",29.744123,-1.33468,38.5,26.9,"ID1584",45,38,29,25,27,30
"1585",29.618627,-1.402044,88.1,13.8,"ID1585",103,87,66,12,14,16
"1586",29.289519,-2.166993,49.6,25.8,"ID1586",58,49,37,24,26,28
"1587",29.050228,-2.398456,49.6,27.9,"ID1587",58,49,37,26,28,31
"1588",29.901737,-2.413023,49.7,31.7,"ID1588",58,49,38,29,32,35
"1589",29.9708,-2.346685,49.6,31.9,"ID1589",58,49,37,30,32,35
"1590",29.34565,-1.161132,49.7,22.2,"ID1590",58,49,38,21,22,25
"1591",29.336743,-1.21683,49.7,20.8,"ID1591",58,49,38,19,21,23
"1592",29.9233,-2.804387,49.7,32.9,"ID1592",58,49,38,31,33,36
"1593",28.873274,-1.904883,49.6,27.8,"ID1593",58,49,37,26,28,30
"1594",29.958127,-2.682725,49.7,28.2,"ID1594",58,49,38,27,28,31
"1595",29.283586,-2.458909,49.7,23.9,"ID1595",58,49,38,22,24,27
"1596",29.715403,-1.77114,49.7,19.2,"ID1596",58,49,38,18,19,22
"1597",29.569725,-1.556978,49.7,14.8,"ID1597",58,49,38,13,15,17
"1598",29.167182,-1.36108,49.6,12.8,"ID1598",58,49,37,11,13,15
"1599",29.299714,-2.524742,49.6,25.9,"ID1599",58,49,37,24,26,29
"1600",29.14793,-1.629474,49.7,20.9,"ID1600",58,49,38,19,21,24
"1601",29.548675,-1.488789,49.7,12,"ID1601",58,49,38,11,12,14
"1602",29.5705,-1.470977,49.6,16.2,"ID1602",58,49,37,15,16,19
"1603",29.24361,-2.435889,49.6,21.9,"ID1603",58,49,37,20,22,25
"1604",29.421708,-1.579222,49.7,11,"ID1604",58,49,38,10,11,13
"1605",29.3108,-2.425005,49.6,24.9,"ID1605",58,49,37,23,25,28
"1606",29.299134,-1.378358,49.7,15.2,"ID1606",58,49,38,14,15,18
"1607",29.640202,-1.544372,49.7,13,"ID1607",58,49,38,12,13,15
"1608",29.329179,-2.372259,49.6,25.8,"ID1608",58,49,37,24,26,28
"1609",29.304139,-2.396536,49.6,24.8,"ID1609",58,49,37,23,25,27
"1610",29.34183,-2.566393,49.7,22.9,"ID1610",58,49,38,21,23,26
"1611",29.384022,-2.674051,49.7,23.8,"ID1611",58,49,38,22,24,26
"1612",29.850158,-1.318309,49.6,15.8,"ID1612",58,49,37,14,16,18
"1613",29.689601,-1.309,49.6,21.9,"ID1613",58,49,37,20,22,25
"1614",29.908397,-2.448374,49.6,31.9,"ID1614",58,49,37,30,32,35
"1615",29.460394,-1.49547,110,10,"ID1615",129,109,83,9,10,12
"1616",29.711867,-1.225291,60.8,23.8,"ID1616",71,60,46,22,24,26
"1617",29.659298,-1.247836,60.8,29.5,"ID1617",71,60,46,27,30,32
"1618",29.423327,-1.347759,60.8,15.8,"ID1618",71,60,46,14,16,18
"1619",29.371092,-1.649991,60.8,10.9,"ID1619",71,60,46,10,11,12
"1620",29.166669,-1.466786,60.8,12.8,"ID1620",71,60,46,11,13,15
"1621",29.32832,-1.677028,60.8,12,"ID1621",71,60,46,11,12,14
"1622",29.505508,-1.30574,60.8,17.8,"ID1622",71,60,46,16,18,20
"1623",29.367409,-1.547127,60.8,12.8,"ID1623",71,60,46,11,13,15
"1624",29.310307,-1.732531,60.8,15,"ID1624",71,60,46,14,15,17
"1625",29.903677,-1.523567,122,27.9,"ID1625",142,120,92,26,28,31
"1626",29.496733,-1.5587,71.9,10,"ID1626",84,71,54,9,10,12
"1627",29.528265,-1.335569,71.9,15.2,"ID1627",84,71,54,14,15,18
"1628",29.315621,-1.636668,71.9,14,"ID1628",84,71,54,13,14,16
"1629",29.512331,-1.455715,71.9,13.8,"ID1629",84,71,54,12,14,16
"1630",29.435425,-1.588063,71.9,10,"ID1630",84,71,54,9,10,12
"1631",29.353083,-1.442061,71.9,15,"ID1631",84,71,54,14,15,17
"1632",29.092908,-1.471603,71.9,13,"ID1632",84,71,54,12,13,15
"1633",29.263832,-1.555507,71.9,13.8,"ID1633",84,71,54,12,14,16
"1634",29.501802,-1.358231,82.9,14,"ID1634",97,82,62,13,14,16
"1635",29.67535,-1.394774,83.1,11,"ID1635",97,82,63,10,11,13
"1636",29.659129,-1.381251,83.1,28.9,"ID1636",97,82,63,27,29,32
"1637",29.525748,-1.398084,94.2,13.2,"ID1637",110,93,71,12,13,16
"1638",29.462271,-1.365306,94.2,13.8,"ID1638",110,93,71,12,14,16
"1639",29.377365,-1.342544,94.2,17,"ID1639",110,93,71,16,17,19
"1640",29.412609,-1.476786,94.2,11,"ID1640",110,93,71,10,11,13
"1641",29.566052,-1.367267,94.2,15.8,"ID1641",110,93,71,14,16,18
"1642",29.259946,-1.454753,116,20,"ID1642",136,115,88,19,20,22
"1643",29.730212,-2.304298,22.3,27.5,"ID1643",26,22,17,25,28,30
"1644",29.647187,-2.769293,22.3,28.3,"ID1644",26,22,17,26,29,30
"1645",29.816821,-2.006613,22.3,26.9,"ID1645",26,22,17,25,27,30
"1646",29.821329,-2.379181,22.1,27.8,"ID1646",26,22,16,26,28,30
"1647",29.748286,-2.538617,22.3,26.9,"ID1647",26,22,17,25,27,30
"1648",29.700978,-2.248194,22.1,25.9,"ID1648",26,22,16,24,26,29
"1649",29.829026,-2.019285,22.3,27.8,"ID1649",26,22,17,26,28,30
"1650",29.814952,-1.992924,22.3,26.9,"ID1650",26,22,17,25,27,30
"1651",29.860408,-1.955738,22.3,28.5,"ID1651",26,22,17,26,29,31
"1652",29.713116,-2.507736,22.3,27.8,"ID1652",26,22,17,26,28,30
"1653",29.80313,-1.945289,22.3,27.5,"ID1653",26,22,17,25,28,30
"1654",29.114427,-2.376482,33.4,23.9,"ID1654",39,33,25,22,24,27
"1655",29.748902,-2.527031,22.3,26.8,"ID1655",26,22,17,25,27,29
"1656",29.724834,-2.214209,22.1,25.2,"ID1656",26,22,16,24,25,28
"1657",29.78357,-2.034195,22.3,27.2,"ID1657",26,22,17,26,27,30
"1658",29.825277,-2.03977,22.3,26.9,"ID1658",26,22,17,25,27,30
"1659",29.73122,-2.095876,22.3,26.9,"ID1659",26,22,17,25,27,30
"1660",29.753032,-2.286801,22.1,28.9,"ID1660",26,22,16,27,29,32
"1661",29.753134,-2.359958,22.3,28.8,"ID1661",26,22,17,27,29,31
"1662",29.72517,-2.115138,22.3,26.9,"ID1662",26,22,17,25,27,30
"1663",29.767144,-2.511297,22.3,28.5,"ID1663",26,22,17,26,29,31
"1664",29.875688,-2.030743,22.3,27.9,"ID1664",26,22,17,26,28,31
"1665",29.774765,-1.892416,33.4,24.8,"ID1665",39,33,25,23,25,27
"1666",29.060747,-1.47798,33.4,29.9,"ID1666",39,33,25,28,30,33
"1667",29.470585,-2.029173,22.3,25.9,"ID1667",26,22,17,24,26,29
"1668",29.873189,-1.14928,22.3,34.9,"ID1668",26,22,17,33,35,38
"1669",29.531906,-2.426698,22.3,24.8,"ID1669",26,22,17,23,25,27
"1670",29.715237,-2.189269,22.3,25.8,"ID1670",26,22,17,24,26,28
"1671",29.889044,-1.971943,22.3,26.9,"ID1671",26,22,17,25,27,30
"1672",29.927216,-1.166606,22.3,34.9,"ID1672",26,22,17,33,35,38
"1673",29.734741,-2.493664,22.3,28.8,"ID1673",26,22,17,27,29,31
"1674",29.627403,-1.065861,33.4,28.9,"ID1674",39,33,25,27,29,32
"1675",29.312743,-2.149214,33.4,23.9,"ID1675",39,33,25,22,24,27
"1676",29.526566,-1.752007,22.3,27.2,"ID1676",26,22,17,26,27,30
